date,ticker,nav,open,high,low,close,volume,trading_value,base_index
2026-01-30,488770,103438.7,103440,103445,103440,103445,608220,62915683858,119.55
2026-01-30,321410,10709.05,10600,10640,10565,10625,193,2043920,1111.7
2026-01-30,337120,25819.93,25655,26025,25655,25890,110,2842610,16163.66
2026-01-30,401470,9080.4,9165,9295,9095,9105,171933,1582944745,1323.17
2026-01-30,244620,18933.4,18645,19145,18590,18960,1289,24564015,6174.27
2026-01-30,275280,30758.71,30530,31315,30515,30825,8460,260710428,10015.59
2026-01-30,308620,12211.67,12120,12195,12120,12170,327412,3978811947,235.41
2026-01-30,0091C0,9968.55,9970,9975,9950,9960,119228,1187384472,93.33
2026-01-30,484790,8809.58,8810,8810,8745,8765,1015339,8898796405,73.23
2026-01-30,304660,7622.73,7585,7590,7535,7545,328349,2479883561,109.93
2026-01-30,304670,11706.94,11730,11775,11730,11775,37,435025,109.93
2026-01-30,481060,8300.92,8245,8250,8200,8220,802134,6593494839,928.81
2026-01-30,0151S0,10763.18,10730,10795,10655,10740,1471262,15811425671,18814.31
2026-01-30,0041D0,13379.21,13265,13320,13170,13230,175175,2320485033,3238.66
2026-01-30,487230,18252.91,18065,18180,17915,17965,1898042,34191317072,7625.97
2026-01-30,485540,14885.57,14800,14820,14665,14720,728138,10724104967,12281.13
2026-01-30,483280,12602.24,12510,12510,12415,12450,655271,8162007972,10004.38
2026-01-30,428560,17441.13,17200,17290,17055,17195,9519,163496920,4034.56
2026-01-30,379800,22725.97,22565,22640,22525,22550,14203715,320691338698,6939.03
2026-01-30,449180,15741.86,15720,15720,15615,15625,343158,5378131821,6939.03
2026-01-30,453660,18830.17,18610,18700,18595,18600,2559,47679066,2449.32
2026-01-30,453650,18927.32,18705,18810,18705,18760,26690,501068965,658.09
2026-01-30,0005A0,9755.23,9675,9695,9655,9675,131432,1271223608,366.02
2026-01-30,276970,8014.72,7815,7872,7815,7860,36605,287734725,112.94
2026-01-30,0026E0,11079.99,10920,10935,10885,10890,937,10213500,199.78
2026-01-30,0068M0,11642.15,11465,11595,11465,11490,351,4028000,409.26
2026-01-30,0089C0,11092.97,10960,11000,10950,10950,10431,114416386,3133.1
2026-01-30,200030,41296.26,40740,41035,40695,40705,3866,158018310,1668.4
2026-01-30,219480,30375.34,30360,30360,30155,30180,16424,496949115,1047.22
2026-01-30,0041E0,14319.27,14260,14285,14200,14235,67449,960517511,6939.03
2026-01-30,218420,16951.12,16940,17100,16765,16915,46900,791192735,1073.9
2026-01-30,463640,14475.53,14005,14430,14005,14350,6929,99088169,876.35
2026-01-30,463690,19785.64,19650,19650,19540,19540,5573,109135480,627.25
2026-01-30,463680,18332.78,18315,18315,18165,18220,47599,866838251,2898.89
2026-01-30,453630,12558.04,12395,12485,12375,12390,14311,177568358,843.65
2026-01-30,453640,13412.24,13350,13350,13240,13275,69519,923404530,1563.02
2026-01-30,185680,39190.06,38970,38970,38595,38595,7525,290993715,9746.25
2026-01-30,0028X0,12063.51,11805,11990,11805,11925,84056,1005328481,1148.21
2026-01-30,379810,24723.53,24560,24640,24445,24495,3332612,81784188268,25552.39
2026-01-30,449190,19757.54,19730,19745,19545,19590,416749,8193232200,25552.39
2026-01-30,494300,9994.85,9940,9945,9885,9905,1333174,13214394538,306.64
2026-01-30,409820,16321.64,16310,16325,15980,16085,227382,3674819762,25552.39
2026-01-30,304940,28914.47,28895,28895,28630,28675,10805,311324515,25552.39
2026-01-30,409810,6282.41,6275,6360,6275,6360,229796,1453316264,25552.39
2026-01-30,411420,21768.89,21985,21985,21660,21850,60630,1322715496,1806.73
2026-01-30,455030,12355.83,12295,12370,12280,12350,138758,1711040461,123.02
2026-01-30,261240,14621.57,14525,14630,14520,14610,187001,2727932517,1603.89
2026-01-30,261250,17083.37,16875,17120,16855,17080,100586,1707828832,1603.89
2026-01-30,261270,7798.36,7840,7840,7780,7790,50718,395901989,1603.89
2026-01-30,261260,5041.51,5095,5100,5025,5040,258332,1306549395,1603.89
2026-01-30,0144M0,10015.47,9940,9975,9890,9945,241103,2394649974,5125.9
2026-01-30,280930,15310.0,15280,15285,15130,15130,42261,642210532,2613.74
2026-01-30,0048J0,14394.93,14320,14410,14305,14385,655353,9411954005,147.4
2026-01-30,390390,41023.87,40775,40775,40175,40370,581864,23544917785,12144.84
2026-01-30,489250,11576.15,11450,11515,11440,11495,263639,3028990226,6313.64
2026-01-30,483290,9816.58,9695,9760,9690,9725,128148,1246328396,507.88
2026-01-30,441640,12747.83,12585,12665,12580,12660,1242104,15683512065,6939.03
2026-01-30,352560,11748.46,11680,11845,11660,11700,81186,952846219,365.76
2026-01-30,314250,52893.54,52855,52870,52115,52310,116681,6124110598,15335.49
2026-01-30,473460,23216.6,23240,23240,22890,23000,306761,7073981947,6002.57
2026-01-30,0144L0,9673.34,9625,9635,9565,9590,1037217,9951030571,25552.39
2026-01-30,390400,7457.59,7430,7430,7270,7285,14154,103358775,204.87
2026-01-30,0132H0,12757.82,12705,12735,12440,12525,424163,5350507502,12417.45
2026-01-30,437080,100785.43,100790,100815,100500,100560,32102,3229340460,127.94
2026-01-30,419420,9642.4,9585,9585,9435,9445,29484,280419833,644.08
2026-01-30,491090,16368.43,16280,16295,16190,16255,25087,407560329,7287.96
2026-01-30,0038A0,16087.97,15960,15990,15795,15840,748084,11879578312,10145.45
2026-01-30,244580,13409.27,13715,13815,13420,13435,2522118,34322413721,4660.01
2026-01-30,091160,88303.38,84450,90900,84335,88200,6523636,577757598739,9209.97
2026-01-30,494310,59636.09,54055,62735,53805,59700,8866445,530538675010,9209.97
2026-01-30,325020,23545.5,23675,23865,23475,23475,57574,1363588401,2792.29
2026-01-30,244670,11429.76,11280,11500,11140,11470,4856,54934280,2263.82
2026-01-30,140700,13700.64,13735,13910,13635,13740,131743,1814120953,2851.93
2026-01-30,102780,16908.88,16910,17190,16820,16930,1366981,23232869729,16878.31
2026-01-30,213610,15700.86,15715,15957,15630,15630,76637,1209520626,15542.91
2026-01-30,448330,14547.43,14625,14735,14570,14595,3289176,48130330097,2175.7
2026-01-30,325010,31504.71,31160,32200,31160,31575,74563,2367026790,8935.5
2026-01-30,385510,34348.82,35150,35235,34110,34375,179291,6220680462,2667.18
2026-01-30,446690,38423.97,37890,38775,37740,38370,4295,164457270,7933.82
2026-01-30,437070,63259.78,62955,63230,62945,63115,494,31204065,119.05
2026-01-30,117460,14695.74,14975,15100,14580,14680,150034,2225795588,2927.25
2026-01-30,275300,20686.77,20315,21070,20300,20735,22418,463959873,12170.33
2026-01-30,140710,6577.56,6715,6715,6570,6595,41087,272270051,1332.48
2026-01-30,395150,3146.82,3195,3205,3140,3160,174738,556408101,477.07
2026-01-30,456250,10158.85,10100,10165,10070,10145,10269,103877815,3391.41
2026-01-30,400570,11615.52,11505,11530,11465,11500,14618,168142846,1309.83
2026-01-30,144600,19364.08,19920,20025,18210,18500,24166517,462335592689,2452.24
2026-01-30,091170,13528.01,13710,13830,13485,13485,988396,13523785795,1398.08
2026-01-30,453810,13546.48,13370,13515,13370,13450,409229,5506807738,25320.65
2026-01-30,453820,15572.16,15650,15655,15040,15395,26156,401770125,25320.65
2026-01-30,0000H0,10583.69,10625,10625,10390,10535,36528,381403125,58432.0
2026-01-30,477730,8548.69,8400,8505,8395,8445,56156,474057630,14901.1
2026-01-30,114800,1909.45,1932,1933,1876,1914,218630824,416075292374,3798.15
2026-01-30,101280,27941.2,28295,28295,27850,28235,14686,412498760,2431.81
2026-01-30,352540,12754.43,12695,12695,12550,12565,73740,928255114,1978.31
2026-01-30,091180,31533.75,32050,32150,31565,31595,2711987,86207973219,3216.42
2026-01-30,385520,14800.63,15045,15180,14755,14755,177978,2644190320,2746.31
2026-01-30,363570,93552.66,94060,94060,93585,93585,728,68279229,301.14
2026-01-30,273130,113392.98,113635,113685,113390,113390,52453,5952314547,266.36
2026-01-30,0153K0,10820.84,10870,10940,10780,10835,1084731,11779133142,2971.08
2026-01-30,102970,21795.88,21270,22400,21080,21820,10630675,232372415277,2187.3
2026-01-30,419430,11625.88,11455,11485,10975,11245,16093,179058114,2588.95
2026-01-30,169950,25977.66,25650,25815,25405,25650,4244,108763235,14980.53
2026-01-30,428510,18715.73,18480,19075,18250,18980,43378,810580583,2403.54
2026-01-30,283580,15856.4,15705,15830,15480,15695,395254,6196691567,4706.34
2026-01-30,099140,25215.19,24985,24985,24550,24605,12104,298984501,9317.09
2026-01-30,204450,3148.2,3120,3135,3000,3000,574061,1764058545,9317.09
2026-01-30,415340,13120.46,13010,13120,12665,13065,20981,270696490,1509.4
2026-01-30,256750,15242.75,15000,15400,14975,15400,39807,603551008,3346.36
2026-01-30,0065G0,11385.7,11200,11275,11100,11105,29681,331760072,3269.85
2026-01-30,372330,9238.44,9095,9150,9025,9030,187941,1706784685,5735.76
2026-01-30,0048K0,11328.39,11235,11530,11025,11370,1638619,18421566722,2997.62
2026-01-30,117680,15676.02,16180,16235,15620,15680,170269,2715609487,3170.96
2026-01-30,279540,18261.77,18325,18365,18120,18305,1148,20867525,10891.6
2026-01-30,445150,33852.64,34520,34640,33650,33760,35960,1221304347,3449.61
2026-01-30,211900,26150.13,26060,26405,25915,26225,69939,1832207630,6536.14
2026-01-30,237370,15404.25,15425,15455,15370,15415,296983,4578688890,2417.64
2026-01-30,495850,22893.71,22575,23335,22575,22940,1195592,27523023152,2330.71
2026-01-30,0115E0,12841.78,12865,13050,12745,12875,408257,5279365446,4897.11
2026-01-30,373490,22790.5,22940,23155,22755,22850,8072,184691537,3156.01
2026-01-30,229200,20479.13,20840,21390,20500,20500,130310297,2706532595449,2052.25
2026-01-30,233740,19708.44,20495,21620,19720,19720,139481465,2884998509701,2052.25
2026-01-30,360150,6971.43,7200,7235,6985,7000,87398,622265165,845.52
2026-01-30,251340,2172.37,2125,2160,2060,2160,127137655,268725129475,2377.42
2026-01-30,461450,19492.37,19620,20420,19550,19560,394144,7849522409,2510.1
2026-01-30,226490,53774.9,53560,54685,53460,53830,1005867,54415401463,5224.36
2026-01-30,237350,61080.09,60665,62390,60580,61215,525713,32319304283,5897.08
2026-01-30,359210,26897.92,26785,27390,26785,26925,37792,1020951079,6800.02
2026-01-30,337140,26837.49,26705,27350,26705,26900,89604,2421733821,5526.33
2026-01-30,138920,11100.31,11115,11115,11015,11070,4365,48257000,5868.35
2026-01-30,244660,9749.18,9715,9780,9675,9780,211,2050265,2388.17
2026-01-30,375770,18474.29,18425,18855,18425,18520,10171,189092656,3078.19
2026-01-30,459560,19950.03,19995,20140,19950,20050,27620,553651183,631.19
2026-01-30,475080,8743.74,8820,8825,8790,8815,613102,5395209708,1636.63
2026-01-30,266410,8852.87,8760,8885,8700,8815,31391,276748542,1598.98
2026-01-30,298770,50836.62,50260,50970,50260,50360,48308,2442795210,7281.97
2026-01-30,476800,4882.21,4900,4900,4875,4890,1546211,7550434145,1392.06
2026-01-30,450190,34622.19,34700,36255,34700,36025,508,18164026,8643.57
2026-01-30,450180,13299.96,13095,13110,12950,12995,828,10725555,5464.49
2026-01-30,266420,23894.84,24590,24725,23960,23960,202262,4918075388,5355.46
2026-01-30,364690,28516.61,28460,28960,28310,28525,3305,94751584,5224.36
2026-01-30,487130,20882.59,20340,21390,20330,20935,71303,1499137947,5075.6
2026-01-30,0074K0,15521.44,15580,15880,15495,15565,272729,4280055709,6606.44
2026-01-30,471040,24343.21,24670,24670,24155,24350,329569,8040721454,6263.83
2026-01-30,0132D0,10597.61,10600,10630,10470,10535,11422,120894120,1448.11
2026-01-30,0020H0,20426.0,20780,20780,20035,20230,75642,1528519108,655.3
2026-01-30,475070,29600.05,30080,30080,29190,29255,31361,922242424,7236.68
2026-01-30,0015B0,16158.69,16165,16310,16065,16185,656106,10618631627,23461.82
2026-01-30,0104H0,11058.15,11170,11180,11010,11035,125938,1390831373,2049.53
2026-01-30,0113G0,10391.34,10415,10415,10220,10275,51997,533445154,1858.92
2026-01-30,497780,10294.81,10055,10215,10055,10190,68034,692042038,1755.08
2026-01-30,490330,12252.47,12060,12170,12060,12150,7793,94538912,2574.14
2026-01-30,462900,23956.26,24660,24955,24015,24015,3639439,89029735686,3701.47
2026-01-30,482030,12287.87,12415,12795,12235,12300,116643,1459388680,4828.2
2026-01-30,476850,17015.82,16790,17205,16720,17060,224998,3826819564,5224.36
2026-01-30,0051A0,18512.78,18500,18500,18255,18275,20362,372787288,599.02
2026-01-30,0150K0,12734.25,13190,13190,12675,12755,586367,7544972823,1696.44
2026-01-30,0154H0,9631.91,9600,9710,9350,9370,60678,576018746,1115.09
2026-01-30,495230,23276.65,22955,23735,22950,23330,394123,9234856220,2330.71
2026-01-30,0093D0,13961.36,13840,14135,13720,13935,86548,1199033298,3647.85
2026-01-30,152100,78488.64,77940,80005,77940,78500,894224,70642953553,768.41
2026-01-30,491220,91276.2,90435,92915,90435,91765,27507,2524479375,1011.36
2026-01-30,253150,140982.22,137460,145695,137460,140470,8782,1249084587,3798.15
2026-01-30,253160,768.71,787,787,746,772,114734,87308130,3798.15
2026-01-30,395750,15548.04,15520,15845,15520,15585,339,5297655,2390.32
2026-01-30,395760,16702.35,16630,17080,16630,16740,668,11238595,2791.27
2026-01-30,453010,108272.57,108255,108257,108250,108255,6714,726817852,1179.23
2026-01-30,429740,7118.5,7140,7160,7085,7100,9637,68378724,689.12
2026-01-30,449450,68610.12,71015,71035,67340,68505,3282039,226797738580,7247.17
2026-01-30,0104G0,13923.08,14945,15380,13455,13905,422270,5943455830,7247.17
2026-01-30,0090B0,11029.42,11330,11335,10875,11065,93934,1043520515,1752.66
2026-01-30,269530,20769.53,20605,20780,20265,20680,8891,183600790,3718.15
2026-01-30,433880,17722.24,17700,17815,17615,17750,68648,1217726250,3031.65
2026-01-30,251590,16811.67,16715,16915,16670,16760,24286,408120535,2927.51
2026-01-30,161510,24255.53,24250,24495,24040,24300,1594929,38748980410,23734.19
2026-01-30,0018C0,12794.88,12755,12900,12700,12800,124517,1593466998,1685.74
2026-01-30,489030,8980.31,8965,9020,8890,8975,512127,4589916751,1579.26
2026-01-30,251600,15146.12,15180,15290,15130,15180,1204380,18305310522,3945.42
2026-01-30,461460,52929.63,53100,53110,52950,52965,3130,165900655,111.48
2026-01-30,451600,99551.87,100460,100515,99935,100070,522,52404100,90.11
2026-01-30,491230,51602.79,51610,51625,51605,51620,24248,1251608955,119.11
2026-01-30,289670,53554.8,53750,53750,53565,53565,422,22641390,1174.14
2026-01-30,298340,56113.67,56190,56190,56080,56085,33775,1895472955,1216.18
2026-01-30,489010,16873.65,16185,16870,16185,16760,3840,64334535,11029.02
2026-01-30,442580,59178.73,58710,60400,58450,59440,705048,42003595316,14825.89
2026-01-30,189400,24077.39,23940,23940,23710,23720,1027,24368172,1044.26
2026-01-30,496770,20696.08,21000,21005,20225,20665,87300,1803166088,4419.0
2026-01-30,419650,4857.83,4860,4860,4715,4765,80571,382606915,46.58
2026-01-30,0007G0,18413.56,18135,18670,17945,17945,82407,1491157734,7412.77
2026-01-30,0035T0,20562.6,20855,21675,20630,20680,192738,4025720804,7317.73
2026-01-30,415920,9231.84,8995,9210,8460,8940,956212,8592002035,576.21
2026-01-30,0138Y0,11097.05,11200,11210,10815,10870,2608895,28700505321,2209.44
2026-01-30,278620,117510.34,117535,117540,117525,117525,893,104957745,149.62
2026-01-30,477050,52517.43,52520,52525,52515,52520,20081,1054657717,119.2
2026-01-30,0050E0,8696.77,9225,9225,8535,8645,7698,66753670,2869.85
2026-01-30,429760,18527.16,18425,18470,18380,18390,22182,408968385,6939.03
2026-01-30,269540,27616.85,27580,27580,27390,27395,45893,1263148062,6939.03
2026-01-30,0057H0,11485.08,11430,11480,11430,11465,150676,1725419885,276.46
2026-01-30,494410,13317.62,13230,13230,13150,13185,14786,194912787,4996.44
2026-01-30,0153X0,10127.65,9985,10075,9985,10050,180967,1818412264,1668.1
2026-01-30,0089B0,10885.37,10835,10860,10805,10820,31936,345796497,2838.06
2026-01-30,287180,44593.24,44000,44950,44000,44085,2718,120099565,12871.38
2026-01-30,213630,19488.35,19500,19700,19285,19335,5135,99547585,1072.04
2026-01-30,332610,131541.99,130845,131670,130765,131495,1422,186454762,597.55
2026-01-30,456200,61152.65,60800,60985,60800,60985,264,16099670,1230.21
2026-01-30,0078V0,12127.45,12105,12105,12000,12020,9371,112786327,4385.21
2026-01-30,494420,9632.4,9525,9570,9520,9550,17217,164465016,1489.74
2026-01-30,0023B0,16503.42,16440,16490,16265,16300,91423,1498090458,7047.6
2026-01-30,332620,97419.73,96870,97000,96600,96930,2446,236675481,1185.7
2026-01-30,464470,52632.39,52365,52380,52145,52345,20539,1073294502,95.44
2026-01-30,461900,21846.93,22700,22700,21600,21625,9711,210494791,7131.83
2026-01-30,461910,36680.36,36390,36490,35985,36115,2313,83600995,7131.83
2026-01-30,195970,15612.08,15775,15775,15490,15510,14779,230968910,3042.84
2026-01-30,238670,12744.27,12685,12820,12685,12730,18284,233793058,1545.3
2026-01-30,195980,13850.16,13865,13880,13600,13600,54036,743538070,1528.09
2026-01-30,256450,14859.4,14635,14940,14525,14940,1087,16013815,3346.36
2026-01-30,447660,12989.36,12940,13015,12915,12960,20493,266077112,2360.87
2026-01-30,239660,120352.28,120405,120405,120350,120370,1416,170446160,12549.02
2026-01-30,421320,42789.68,43310,43500,41500,42900,1234961,52471199510,4825.71
2026-01-30,464920,21637.72,21630,21657,20410,21590,19713,421770452,5882.24
2026-01-30,489000,9885.82,9880,9910,9850,9890,211671,2092673118,99.69
2026-01-30,0098N0,11987.98,11900,12100,11890,12020,191643,2296398076,3224.35
2026-01-30,451000,110642.72,110707,110707,110570,110570,6,663557,117.72
2026-01-30,280920,20104.52,20355,20485,20165,20165,1348,27311440,3052.33
2026-01-30,266550,16538.54,16460,16460,16420,16420,3526,57896960,3257.33
2026-01-30,0047N0,12059.06,11910,11910,11760,11860,19243,228131302,2460.03
2026-01-30,0128D0,9557.01,9375,9465,9375,9410,2454,23166460,3951.79
2026-01-30,495040,22808.36,22490,23240,22475,22860,5617,128404455,2330.71
2026-01-30,301400,20675.7,21040,21595,20685,20685,275065,5855467670,2052.25
2026-01-30,301410,3271.31,3210,3240,3115,3225,1845,5862894,2377.42
2026-01-30,227830,54034.2,54090,54825,53970,54455,769,41872925,5224.36
2026-01-30,122090,56067.61,55495,57395,55495,56205,116575,6592678806,5612.05
2026-01-30,328370,29126.4,29020,29605,29020,29190,10987,321359335,6800.02
2026-01-30,457990,23826.97,24210,24210,23440,23845,82720,1968487892,6208.48
2026-01-30,0132K0,9586.82,9700,9700,9620,9660,421678,4070191976,2808.39
2026-01-30,0000J0,33054.27,34030,34050,32740,33045,370219,12343424700,6906.19
2026-01-30,148020,77819.37,77060,79340,77000,77830,2618544,205110148577,768.41
2026-01-30,361580,43659.87,43270,44500,43270,43735,150453,6602499580,1011.36
2026-01-30,290080,8178.19,8160,8235,8070,8190,33722,275240820,1116.25
2026-01-30,284980,19067.11,19135,19415,19095,19120,17487,336705626,1460.06
2026-01-30,252400,70149.15,68305,72500,68305,69860,39928,2816222675,3798.15
2026-01-30,252410,2447.34,2475,2475,2405,2450,46578,113719125,3798.15
2026-01-30,252420,377.11,387,387,365,379,960912,358268244,3798.15
2026-01-30,475720,12410.16,12340,12515,12335,12430,2341902,29141821786,1532.34
2026-01-30,0122W0,50177.17,50175,50190,50175,50175,477,23937832,111.0
2026-01-30,465330,13008.15,13510,13710,12950,13025,985736,13083055505,2869.63
2026-01-30,465350,18751.69,18055,18710,17740,18570,738688,13526095845,2869.63
2026-01-30,422420,8933.71,9180,9255,8875,8910,1262409,11456583615,5628.06
2026-01-30,105780,12287.38,12245,12460,12210,12315,43842,540801482,12189.5
2026-01-30,469070,18431.69,19045,19210,18400,18435,5677348,107344753491,4157.46
2026-01-30,0093A0,24727.58,23360,25400,23165,24775,378901,9382815173,4718.52
2026-01-30,0101N0,14899.38,14885,15165,14725,14915,670218,10044997947,8738.16
2026-01-30,427120,7974.81,8150,8170,7960,7990,32628,263967026,1156.93
2026-01-30,477080,105724.25,105730,105740,105730,105740,8951,946443421,1449.8
2026-01-30,290130,30957.81,30305,31595,30305,31020,361818,11282567035,4969.03
2026-01-30,326240,31803.64,31690,32660,31660,31865,48619,1561736810,4542.67
2026-01-30,385560,66329.1,67100,67175,66505,66505,92124,6150638663,5925.17
2026-01-30,479520,104764.49,104780,104790,104780,104790,4141,433924898,1179.23
2026-01-30,270800,15911.85,15825,16035,15765,15955,2463,39355856,7967.73
